Date,Close,Open,High,Low,Volume,n-transactions,interest,Type
2019-01-09,3992.99,3989.63,4096.38,3947.04,10180.99,284782.0,10.0,BTC
2019-01-10,3995.33,3981.94,4023.73,3965.98,18967.77,327338.0,10.0,BTC
2019-01-11,3617.35,3995.33,4025.53,3570.08,13866.3,327338.0,10.0,BTC
2019-01-12,3606.16,3617.27,3676.73,3572.67,12780.14,310557.67,10.0,BTC
2019-01-13,3611.53,3609.13,3644.34,3564.63,11693.97,293777.33,10.0,BTC
2019-01-14,3497.67,3614.42,3642.05,3480.83,10607.81,276997.0,10.0,BTC
2019-01-15,3654.35,3497.67,3696.07,3488.72,10048.6,276997.0,10.0,BTC
2019-01-16,3568.75,3653.68,3679.7,3544.43,8531.11,305702.0,10.0,BTC
2019-01-17,3593.72,3568.68,3662.92,3567.15,8526.63,305702.0,10.0,BTC
2019-01-18,3623.72,3603.55,3644.73,3546.31,5741.49,305702.0,10.0,BTC
2019-01-19,3605.86,3623.72,3641.96,3578.43,6474.28,303286.5,10.0,BTC
2019-01-20,3690.91,3605.86,3735.36,3602.42,7207.08,300871.0,10.0,BTC
2019-01-21,3544.22,3680.28,3701.45,3490.7,7939.87,298455.5,10.0,BTC
2019-01-22,3528.46,3544.22,3558.23,3496.6,8672.66,296040.0,10.0,BTC
2019-01-23,3581.55,3528.46,3605.74,3444.69,7628.41,296040.0,10.0,BTC
2019-01-24,3549.77,3572.69,3608.88,3521.84,5607.18,296040.0,10.0,BTC
2019-01-25,3562.92,3555.86,3591.59,3530.55,6547.88,301085.0,10.0,BTC
2019-01-26,3566.67,3571.81,3574.12,3522.42,8238.92,303410.67,10.0,BTC
2019-01-27,3563.28,3566.67,3648.5,3541.17,9929.97,305736.33,10.0,BTC
2019-01-28,3539.62,3563.16,3564.95,3481.38,11621.01,308062.0,10.0,BTC
2019-01-29,3425.26,3530.2,3541.42,3374.46,8168.2,308062.0,10.0,BTC
2019-01-30,3395.02,3429.71,3438.07,3346.14,8293.61,308062.0,10.0,BTC
2019-01-31,3441.03,3395.22,3460.23,3371.69,7148.39,353945.0,10.0,BTC
2019-02-01,3420.63,3434.52,3471.25,3394.28,8410.91,353945.0,10.0,BTC
2019-02-02,3439.81,3412.72,3454.41,3375.73,7516.35,336020.33,10.0,BTC
2019-02-03,3433.04,3440.08,3453.69,3409.54,6621.78,318095.67,10.0,BTC
2019-02-04,3404.5,3433.04,3487.57,3386.58,5727.22,300171.0,10.0,BTC
2019-02-05,3412.23,3417.02,3442.64,3393.99,5993.48,300171.0,10.0,BTC
2019-02-06,3419.77,3412.23,3433.69,3398.96,8897.36,349596.0,10.0,BTC
2019-02-07,3367.52,3428.98,3441.92,3344.12,8292.37,349596.0,10.0,BTC
2019-02-08,3360.53,3365.53,3380.78,3349.76,15716.99,349596.0,10.0,BTC
2019-02-09,3591.02,3360.53,3702.48,3343.34,13180.56,336694.67,10.0,BTC
2019-02-10,3617.46,3621.63,3638.49,3590.29,10644.14,323793.33,10.0,BTC
2019-02-11,3621.15,3617.46,3631.04,3577.98,8107.71,310892.0,10.0,BTC
2019-02-12,3593.18,3621.17,3653.12,3579.43,7722.15,271573.0,10.0,BTC
2019-02-13,3579.34,3593.18,3616.42,3546.25,6850.51,271573.0,10.0,BTC
2019-02-14,3569.55,3589.22,3625.79,3556.9,5661.32,271573.0,10.0,BTC
2019-02-15,3558.4,3569.55,3587.77,3536.43,6844.45,296729.0,10.0,BTC
2019-02-16,3566.25,3555.2,3617.52,3542.41,8582.14,308615.25,10.0,BTC
2019-02-17,3596.41,3566.24,3607.96,3564.61,10319.82,320501.5,10.0,BTC
2019-02-18,3606.15,3596.39,3662.62,3558.76,12057.5,332387.75,10.0,BTC
2019-02-19,3865.32,3606.13,3925.12,3598.92,13795.19,344274.0,10.0,BTC
2019-02-20,3904.48,3869.83,3975.89,3842.3,8325.53,344274.0,10.0,BTC
2019-02-21,3924.74,3904.47,3964.56,3861.12,8198.49,297595.0,10.0,BTC
2019-02-22,3889.76,3924.74,3979.06,3870.95,7477.11,297595.0,10.0,BTC
2019-02-23,3933.61,3898.51,3953.53,3889.62,8521.6,305212.0,10.0,BTC
2019-02-24,4105.11,3933.61,4146.01,3912.74,9566.09,312829.0,10.0,BTC
2019-02-25,3763.62,4105.1,4178.66,3697.82,10610.58,320446.0,10.0,BTC
2019-02-26,3819.87,3763.62,3852.37,3729.69,6309.89,320446.0,10.0,BTC
2019-02-27,3797.58,3819.88,3831.03,3762.21,7410.2,344560.0,10.0,BTC
2019-02-28,3772.94,3796.64,3824.17,3666.52,8766.86,344560.0,10.0,BTC
2019-03-01,3799.68,3773.44,3879.23,3753.8,6474.64,344560.0,8.0,BTC
2019-03-02,3811.61,3799.37,3840.04,3788.92,6914.23,341661.33,8.0,BTC
2019-03-03,3804.42,3806.69,3819.19,3759.41,7353.82,338762.67,8.0,BTC
2019-03-04,3782.66,3807.85,3818.7,3766.24,7793.41,335864.0,8.0,BTC
2019-03-05,3689.86,3783.36,3804.35,3663.48,8617.6,285716.0,8.0,BTC
2019-03-06,3832.08,3701.05,3866.72,3688.7,6615.04,285716.0,8.0,BTC
2019-03-07,3848.96,3832.59,3881.97,3802.52,6997.28,285716.0,8.0,BTC
2019-03-08,3859.84,3848.96,3890.75,3827.67,8160.65,285264.0,8.0,BTC
2019-03-09,3828.37,3859.8,3918.0,3778.52,7357.28,288423.0,8.0,BTC
2019-03-10,3898.87,3841.89,3948.88,3832.14,6553.91,291582.0,8.0,BTC
2019-03-11,3899.66,3916.76,3921.93,3865.92,5750.54,294741.0,8.0,BTC
2019-03-12,3851.25,3899.46,3913.46,3819.93,6489.22,294741.0,8.0,BTC
2019-03-13,3866.3,3851.62,3879.97,3795.68,5460.66,294741.0,8.0,BTC
2019-03-14,3846.27,3866.3,3873.72,3823.81,6992.9,299929.0,8.0,BTC
2019-03-15,3855.74,3846.27,3897.73,3792.39,6550.17,299929.0,8.0,BTC
2019-03-16,3892.05,3855.74,3908.28,3843.45,6172.37,275716.0,8.0,BTC
2019-03-17,3985.85,3892.05,4033.68,3891.82,5794.56,251503.0,8.0,BTC
2019-03-18,3970.39,3989.54,3992.61,3931.58,5416.76,227290.0,8.0,BTC
2019-03-19,3974.42,3970.38,4020.89,3931.67,361.69,227290.0,8.0,BTC
2019-03-20,3996.04,3970.28,4020.01,3949.89,928.94,238183.38,8.31,BTC
2019-03-21,4027.79,3996.04,4034.53,3964.79,1496.18,249076.77,8.62,BTC
2019-03-22,3974.81,4026.59,4053.54,3904.84,2063.43,259970.15,8.92,BTC
2019-03-23,3987.31,3974.81,4002.53,3957.94,2630.67,270863.54,9.23,BTC
2019-03-24,3977.71,3977.28,4006.98,3961.8,3197.92,281756.92,9.54,BTC
2019-03-25,3968.44,3977.71,3990.97,3940.88,3765.16,292650.31,9.85,BTC
2019-03-26,3913.78,3972.7,3982.23,3903.29,4332.41,303543.69,10.15,BTC
2019-03-27,3915.38,3913.78,3928.98,3876.72,4899.65,314437.08,10.46,BTC
2019-03-28,4018.59,3925.87,4030.36,3914.58,5466.9,325330.46,10.77,BTC
2019-03-29,4008.37,4018.59,4033.39,3990.01,6034.14,336223.85,11.08,BTC
2019-03-30,4080.26,4008.37,4100.15,4006.62,6601.39,347117.23,11.38,BTC
2019-03-31,4081.22,4090.75,4128.42,4030.06,7168.63,358010.62,11.69,BTC
2019-04-01,4094.7,4081.22,4104.54,4073.25,7735.88,368904.0,12.0,BTC
2019-04-02,4135.18,4094.7,4148.66,4052.6,28678.1,368904.0,12.0,BTC
2019-04-03,4818.77,4135.18,4961.78,4132.56,33951.68,368904.0,12.0,BTC
2019-04-04,5102.15,4818.77,5325.23,4810.24,15160.91,354660.0,12.0,BTC
2019-04-05,4875.6,4966.9,5071.59,4787.71,11560.17,354660.0,12.0,BTC
2019-04-06,5030.93,4875.6,5060.7,4875.6,12881.36,353317.0,12.0,BTC
2019-04-07,5028.32,5032.79,5229.96,4934.26,14202.56,351974.0,12.0,BTC
2019-04-08,5198.17,5028.32,5247.46,5019.33,15523.75,350631.0,12.0,BTC
2019-04-09,5260.21,5192.93,5343.25,5088.68,9692.89,350631.0,12.0,BTC
2019-04-10,5180.0,5260.2,5285.86,5117.01,16026.52,396501.0,12.0,BTC
2019-04-11,5283.54,5180.0,5450.99,5170.62,15029.95,396501.0,12.0,BTC
2019-04-12,5049.61,5320.61,5342.52,4954.16,9858.67,396501.0,12.0,BTC
2019-04-13,5077.52,5042.4,5098.61,4894.73,9774.92,386692.67,12.0,BTC
2019-04-14,5066.87,5077.52,5117.62,5021.77,9691.18,376884.33,12.0,BTC
2019-04-15,5158.39,5066.88,5167.43,5014.17,9607.43,367076.0,12.0,BTC
2019-04-16,5045.68,5145.87,5181.93,4957.69,8604.75,358517.0,12.0,BTC
2019-04-17,5184.2,5035.46,5218.96,5019.95,7396.94,358517.0,12.0,BTC
2019-04-18,5220.96,5184.2,5253.86,5167.68,8214.7,358517.0,12.0,BTC
2019-04-19,5276.56,5218.08,5310.49,5214.8,9152.38,354391.25,12.0,BTC
2019-04-20,5266.66,5279.18,5345.76,5212.19,10090.05,350265.5,12.0,BTC
2019-04-21,5292.15,5266.66,5353.29,5259.43,11027.72,346139.75,12.0,BTC
2019-04-22,5276.56,5292.15,5330.92,5195.63,11965.4,342014.0,12.0,BTC
2019-04-23,5398.43,5282.09,5408.84,5239.17,17566.38,342014.0,12.0,BTC
2019-04-24,5552.52,5398.43,5622.48,5359.25,14767.24,342014.0,12.0,BTC
2019-04-25,5432.99,5552.52,5614.99,5373.86,16761.42,384089.0,12.0,BTC
2019-04-26,5132.23,5432.99,5505.13,5055.19,14211.29,384089.0,12.0,BTC
2019-04-27,5151.57,5131.06,5274.7,5053.95,11902.75,383823.0,12.0,BTC
2019-04-28,5200.19,5151.57,5218.82,5088.3,9594.2,383557.0,12.0,BTC
2019-04-29,5152.55,5200.19,5208.35,5118.91,7285.66,383291.0,12.0,BTC
2019-04-30,5151.43,5156.54,5192.03,5083.84,7203.05,383291.0,12.0,BTC
2019-05-01,5277.44,5155.62,5292.61,5130.26,7128.85,439549.0,17.0,BTC
2019-05-02,5297.94,5277.44,5351.36,5259.84,7181.06,439549.0,17.0,BTC
2019-05-03,5405.88,5323.64,5427.49,5310.67,19076.57,439549.0,17.0,BTC
2019-05-04,5697.68,5405.88,5791.21,5378.21,15712.08,411669.33,17.0,BTC
2019-05-05,5812.33,5690.15,5829.95,5529.75,12347.6,383789.67,17.0,BTC
2019-05-06,5713.04,5787.6,5787.65,5634.72,8983.11,355910.0,17.0,BTC
2019-05-07,5706.01,5713.03,5750.57,5562.31,6179.72,329943.0,17.0,BTC
2019-05-08,5899.53,5687.26,5956.15,5687.25,12046.11,329943.0,17.0,BTC
2019-05-09,5932.44,5759.38,5942.41,5708.48,15187.54,329943.0,17.0,BTC
2019-05-10,6159.69,5932.45,6159.69,5845.65,17453.65,322963.0,17.0,BTC
2019-05-11,6387.83,6159.69,6426.83,6098.16,26451.9,345451.33,17.0,BTC
2019-05-12,7254.81,6347.71,7337.32,6346.33,35450.16,367939.67,17.0,BTC
2019-05-13,6992.71,7241.02,7577.77,6758.88,44448.41,390428.0,17.0,BTC
2019-05-14,7906.94,6992.71,8148.56,6860.29,38350.83,390428.0,17.0,BTC
2019-05-15,7928.42,7906.95,8353.87,7642.4,24557.41,390428.0,17.0,BTC
2019-05-16,8177.45,7989.13,8260.95,7844.98,28652.1,375062.0,17.0,BTC
2019-05-17,7820.08,8177.45,8360.3,7683.67,42364.34,375062.0,17.0,BTC
2019-05-18,7243.65,7820.08,7935.97,6900.83,36281.73,365661.0,17.0,BTC
2019-05-19,7295.65,7361.26,7490.79,7218.26,30199.12,356260.0,17.0,BTC
2019-05-20,8221.26,7285.42,8242.36,7267.21,24116.51,346859.0,17.0,BTC
2019-05-21,7917.01,8221.27,8296.55,7581.11,14150.34,346859.0,17.0,BTC
2019-05-22,7961.13,7984.51,8092.68,7811.28,16456.9,394887.0,17.0,BTC
2019-05-23,7723.9,7961.52,8018.75,7511.11,14730.03,394887.0,17.0,BTC
2019-05-24,7903.85,7723.89,7973.23,7478.1,14607.52,394887.0,17.0,BTC
2019-05-25,8038.51,7871.38,8171.8,7792.43,13870.95,393772.0,17.0,BTC
2019-05-26,8089.57,7990.92,8130.58,7935.74,13134.38,392657.0,17.0,BTC
2019-05-27,8653.14,8090.05,8780.78,7889.07,12397.8,391542.0,17.0,BTC
2019-05-28,8800.35,8653.15,8937.25,8621.57,11661.23,390427.0,17.0,BTC
2019-05-29,8719.33,8776.57,8819.67,8555.59,12054.15,390427.0,17.0,BTC
2019-05-30,8672.4,8721.35,8756.24,8430.13,28840.7,390427.0,17.0,BTC
2019-05-31,8287.04,8665.84,9084.15,8025.59,16542.69,298997.0,17.0,BTC
2019-06-01,8513.2,8285.5,8544.64,8120.09,16165.47,297334.33,18.0,BTC
2019-06-02,8588.48,8514.4,8622.73,8455.86,15788.25,295671.67,19.0,BTC
2019-06-03,8744.27,8589.17,8830.18,8523.24,15411.03,294009.0,20.0,BTC
2019-06-04,8474.05,8744.11,8765.74,8342.32,28346.04,294009.0,20.0,BTC
2019-06-05,7645.57,8108.16,8108.16,7453.27,13129.0,294009.0,20.0,BTC
2019-06-06,7790.32,7644.8,7922.56,7586.36,12185.16,364526.0,20.0,BTC
2019-06-07,7730.88,7794.2,7920.53,7459.13,12180.97,364526.0,20.0,BTC
2019-06-08,8030.26,7730.19,8134.17,7723.54,11335.11,343323.0,20.0,BTC
2019-06-09,7949.43,8030.23,8074.59,7790.9,10489.24,322120.0,20.0,BTC
2019-06-10,7600.92,7930.89,7964.02,7525.59,9643.38,300917.0,20.0,BTC
2019-06-11,7954.01,7600.92,8064.9,7530.53,7678.33,300917.0,20.0,BTC
2019-06-12,7903.63,8014.23,8048.22,7714.61,12091.23,328464.0,20.0,BTC
2019-06-13,8151.79,7903.61,8249.42,7824.11,8580.58,328464.0,20.0,BTC
2019-06-14,8256.72,8166.67,8330.66,8052.15,12050.35,328464.0,20.0,BTC
2019-06-15,8667.79,8257.28,8694.02,8172.4,14764.79,329294.0,20.0,BTC
2019-06-16,8836.17,8698.14,8898.0,8622.47,17479.23,330124.0,20.0,BTC
2019-06-17,9061.54,8836.25,9381.82,8801.0,20193.67,330954.0,20.0,BTC
2019-06-18,9346.98,9061.59,9409.34,8969.77,15974.31,394843.0,20.0,BTC
2019-06-19,9012.49,9337.75,9357.77,8943.1,9173.83,394843.0,20.0,BTC
2019-06-20,9259.12,9011.47,9285.42,8967.58,11555.59,394843.0,20.0,BTC
2019-06-21,9559.9,9260.68,9599.92,9198.78,23563.85,337741.0,20.0,BTC
2019-06-22,9906.41,9559.9,9941.53,9521.83,20746.25,354608.0,20.0,BTC
2019-06-23,10461.41,10206.49,11190.57,10058.42,17928.65,371475.0,20.0,BTC
2019-06-24,10843.57,10461.39,11307.69,10461.0,15111.05,388342.0,20.0,BTC
2019-06-25,10996.46,10843.6,11104.1,10539.81,24269.79,388342.0,20.0,BTC
2019-06-26,11665.41,10996.45,11704.62,10951.03,70067.59,388342.0,20.0,BTC
2019-06-27,12444.93,11668.67,13879.24,11625.88,70145.65,361050.0,20.0,BTC
2019-06-28,11086.27,12444.92,13328.58,10314.75,41020.87,361050.0,20.0,BTC
2019-06-29,12316.95,11086.24,12402.04,10789.98,39891.88,350943.67,19.33,BTC
2019-06-30,12024.08,12360.19,12381.04,11368.27,38762.89,340837.33,18.67,BTC
2019-07-01,10932.31,12024.09,12187.31,10837.56,37633.9,330731.0,18.0,BTC
2019-07-02,10454.68,10932.31,11197.0,9986.26,41476.42,330731.0,18.0,BTC
2019-07-03,10800.13,10454.71,10933.82,9676.59,36836.85,397554.0,18.0,BTC
2019-07-04,11942.24,10778.91,11967.65,10691.67,28390.4,397554.0,18.0,BTC
2019-07-05,11645.52,11942.24,12044.08,11488.83,19943.95,397554.0,18.0,BTC
2019-07-06,10946.21,11138.77,11440.86,10771.35,19565.92,381260.67,18.0,BTC
2019-07-07,11219.05,10946.21,11735.57,10834.78,19187.89,364967.33,18.0,BTC
2019-07-08,11422.11,11219.05,11593.12,11101.92,18809.86,348674.0,18.0,BTC
2019-07-09,12336.0,11422.14,12354.46,11335.16,25072.06,365588.0,18.0,BTC
2019-07-10,12575.9,12335.99,12815.68,12127.71,37013.08,365588.0,18.0,BTC
2019-07-11,12054.18,12585.24,13175.69,11566.9,33577.18,365588.0,18.0,BTC
2019-07-12,11324.14,12054.18,12188.18,11011.04,18077.11,360899.0,18.0,BTC
2019-07-13,11802.96,11324.2,11919.92,11100.09,22952.12,356969.67,18.0,BTC
2019-07-14,11279.6,11796.77,11830.81,10826.04,27827.14,353040.33,18.0,BTC
2019-07-15,10506.4,11402.97,11463.24,10316.75,32702.15,349111.0,18.0,BTC
2019-07-16,10934.48,10506.35,10954.82,9872.03,39003.84,349111.0,18.0,BTC
2019-07-17,9490.41,10934.47,11075.35,9404.35,34221.67,349111.0,18.0,BTC
2019-07-18,9733.13,9490.44,9972.25,9085.49,30779.8,315745.0,18.0,BTC
2019-07-19,10603.35,9693.49,10740.99,9282.64,18921.67,315745.0,18.0,BTC
2019-07-20,10466.26,10603.34,10797.64,10133.09,17570.02,305141.33,18.0,BTC
2019-07-21,10983.22,10533.96,11035.43,10368.8,16218.38,294537.67,18.0,BTC
2019-07-22,10551.13,11004.4,11096.77,10314.27,14866.73,283934.0,18.0,BTC
2019-07-23,10285.64,10551.13,10685.25,10071.52,17517.98,283934.0,18.0,BTC
2019-07-24,10027.53,10285.63,10338.64,9882.63,17433.78,295589.0,18.0,BTC
2019-07-25,9771.5,9867.27,9916.48,9510.62,12420.64,295589.0,18.0,BTC
2019-07-26,9897.43,9771.5,10184.44,9738.09,10404.23,295589.0,18.0,BTC
2019-07-27,9812.23,9897.41,9924.6,9643.88,10353.42,291690.0,18.0,BTC
2019-07-28,9440.14,9812.21,10193.53,9306.1,10302.62,287791.0,18.0,BTC
2019-07-29,9495.86,9459.67,9603.32,9134.4,10251.81,283892.0,18.0,BTC
2019-07-30,9506.7,9528.69,9717.51,9373.37,8899.99,328375.0,18.0,BTC
2019-07-31,9572.74,9506.7,9719.98,9387.22,12455.48,328375.0,18.0,BTC
2019-08-01,10005.29,9572.74,10132.4,9572.74,14053.4,328375.0,15.0,BTC
2019-08-02,10385.2,10005.29,10474.78,9884.74,12702.37,349556.0,15.0,BTC
2019-08-03,10513.91,10385.21,10663.62,10329.2,16067.57,346082.67,15.0,BTC
2019-08-04,10831.26,10513.91,10909.26,10498.94,19432.77,342609.33,15.0,BTC
2019-08-05,10985.81,10831.25,11051.99,10573.78,22797.97,339136.0,15.0,BTC
2019-08-06,11811.79,10985.83,11940.48,10939.57,22435.3,339136.0,15.0,BTC
2019-08-07,11310.19,11811.8,12314.11,11219.4,20598.91,339136.0,15.0,BTC
2019-08-08,11956.05,11310.22,12129.41,11283.68,14293.07,336181.0,15.0,BTC
2019-08-09,11817.46,11956.02,12032.05,11502.53,11651.01,336181.0,15.0,BTC
2019-08-10,11827.57,11972.59,12027.26,11654.66,9786.34,315214.0,15.0,BTC
2019-08-11,11278.28,11827.57,11967.88,11227.62,7921.66,294247.0,15.0,BTC
2019-08-12,11485.37,11279.88,11545.1,11101.01,6056.99,273280.0,15.0,BTC
2019-08-13,11391.97,11485.36,11583.89,11227.44,12011.52,273280.0,15.0,BTC
2019-08-14,10869.38,11391.96,11434.89,10746.76,23138.76,359997.0,15.0,BTC
2019-08-15,10211.5,10851.2,10860.82,10048.0,26273.06,359997.0,15.0,BTC
2019-08-16,10386.54,10211.51,10444.08,9682.71,18938.12,359997.0,15.0,BTC
2019-08-17,10388.45,10307.26,10530.37,9726.98,16504.67,336083.33,15.0,BTC
2019-08-18,10212.1,10388.46,10463.92,9994.11,14071.21,312169.67,15.0,BTC
2019-08-19,10335.37,10211.67,10462.75,10082.27,11637.76,288256.0,15.0,BTC
2019-08-20,10774.81,10335.37,10812.8,10264.46,8586.19,333304.0,15.0,BTC
2019-08-21,10818.51,10774.82,10943.87,10531.49,16469.55,333304.0,15.0,BTC
2019-08-22,10064.92,10818.52,10818.59,9864.14,10555.14,333304.0,15.0,BTC
2019-08-23,10161.16,10064.93,10229.02,9762.05,8962.04,340220.0,15.0,BTC
2019-08-24,10364.28,10103.44,10450.29,10034.09,9993.86,332886.33,15.0,BTC
2019-08-25,10171.5,10392.62,10408.96,9901.49,11025.68,325552.67,15.0,BTC
2019-08-26,10068.92,10171.49,10292.84,9911.51,12057.5,318219.0,15.0,BTC
2019-08-27,10312.22,10138.57,10624.61,10136.07,7298.1,318219.0,15.0,BTC
2019-08-28,10122.2,10312.2,10402.3,10042.88,15611.52,318219.0,15.0,BTC
2019-08-29,9743.16,10169.14,10279.25,9600.84,13650.89,346734.0,15.0,BTC
2019-08-30,9487.98,9743.16,9747.12,9325.39,8670.66,346734.0,15.0,BTC
2019-08-31,9590.74,9487.96,9682.73,9343.71,10133.45,331417.5,14.5,BTC
2019-09-01,9624.98,9580.76,9699.86,9406.44,11596.24,316101.0,14.0,BTC
2019-09-02,9780.67,9624.98,9819.16,9552.15,13059.02,300784.5,13.5,BTC
2019-09-03,10381.86,9781.86,10440.22,9738.25,14521.81,285468.0,13.0,BTC
2019-09-04,10691.31,10366.37,10752.42,10290.49,11506.7,324741.0,13.0,BTC
2019-09-05,10555.05,10691.32,10810.02,10185.26,7307.17,324741.0,13.0,BTC
2019-09-06,10576.32,10555.06,10643.95,10463.81,14188.01,324741.0,13.0,BTC
2019-09-07,10334.02,10576.33,10928.34,10201.61,12575.8,321303.67,13.0,BTC
2019-09-08,10495.23,10334.0,10563.71,10288.75,10963.6,317866.33,13.0,BTC
2019-09-09,10402.8,10485.41,10595.2,10244.58,9351.39,314429.0,13.0,BTC
2019-09-10,10332.94,10402.77,10524.39,10097.98,7620.05,339858.0,13.0,BTC
2019-09-11,10082.95,10332.94,10380.31,9956.12,7694.14,339858.0,13.0,BTC
2019-09-12,10152.75,10107.5,10269.03,9891.8,7569.29,339858.0,13.0,BTC
2019-09-13,10396.77,10152.76,10459.93,10055.26,6799.62,308856.0,13.0,BTC
2019-09-14,10299.48,10396.76,10447.39,10167.99,6994.66,321684.33,13.0,BTC
2019-09-15,10351.23,10299.49,10425.91,10229.45,7189.7,334512.67,13.0,BTC
2019-09-16,10302.19,10361.09,10381.56,10267.87,7384.74,347341.0,13.0,BTC
2019-09-17,10301.66,10306.15,10373.06,10093.14,5710.49,347341.0,13.0,BTC
2019-09-18,10231.42,10301.66,10304.62,10145.35,5564.14,347341.0,13.0,BTC
2019-09-19,10168.29,10231.41,10263.82,10094.33,13548.83,346110.0,13.0,BTC
2019-09-20,10223.51,10166.78,10286.01,9687.29,6147.42,346110.0,13.0,BTC
2019-09-21,10138.34,10223.51,10289.22,10065.63,7567.96,336977.67,13.0,BTC
2019-09-22,9984.52,10138.36,10179.74,9908.57,8988.49,327845.33,13.0,BTC
2019-09-23,10031.87,9984.52,10083.1,9850.75,10409.03,318713.0,13.0,BTC
2019-09-24,9719.72,10031.87,10062.92,9630.7,31693.09,318713.0,13.0,BTC
2019-09-25,8688.97,9719.7,9770.16,7944.33,23161.99,347747.0,13.0,BTC
2019-09-26,8438.71,8528.46,8741.51,8230.47,25063.02,347747.0,13.0,BTC
2019-09-27,8103.21,8438.72,8462.41,7757.28,15793.45,347747.0,13.0,BTC
2019-09-28,8195.21,8103.9,8286.74,7869.55,15274.11,336642.33,13.0,BTC
2019-09-29,8146.41,8183.32,8321.16,7723.69,14754.77,325537.67,13.0,BTC
2019-09-30,8085.71,8146.42,8228.64,7905.02,14235.43,314433.0,13.0,BTC
2019-10-01,8241.34,8055.69,8331.29,7728.68,12133.1,337244.0,12.0,BTC
2019-10-02,8333.69,8298.62,8508.71,8195.05,7006.37,337244.0,12.0,BTC
2019-10-03,8273.46,8333.71,8388.02,8177.69,7550.73,337244.0,12.0,BTC
2019-10-04,8203.84,8273.46,8412.65,8060.33,7620.06,337222.0,12.0,BTC
2019-10-05,8163.9,8231.79,8240.95,8014.42,8403.17,334415.67,12.0,BTC
2019-10-06,8137.15,8163.9,8196.25,8025.5,9186.27,331609.33,12.0,BTC
2019-10-07,7853.69,8138.83,8171.57,7802.46,9969.38,328803.0,12.0,BTC
2019-10-08,8236.21,7850.68,8304.14,7777.63,5808.84,328803.0,12.0,BTC
2019-10-09,8201.64,8236.21,8316.99,8113.11,13865.37,328803.0,12.0,BTC
2019-10-10,8572.38,8173.84,8691.07,8117.91,7892.41,345048.0,12.0,BTC
2019-10-11,8582.14,8572.38,8654.38,8435.19,11975.39,345048.0,12.0,BTC
2019-10-12,8320.17,8582.15,8796.46,8288.23,9450.87,323194.33,12.0,BTC
2019-10-13,8328.6,8320.17,8406.14,8225.3,6926.34,301340.67,12.0,BTC
2019-10-14,8282.18,8309.17,8468.97,8167.26,4401.82,279487.0,12.0,BTC
2019-10-15,8337.82,8282.18,8385.55,8214.32,7919.56,279487.0,12.0,BTC
2019-10-16,8170.82,8224.26,8284.97,8066.3,8123.72,338473.0,12.0,BTC
2019-10-17,8003.82,8166.34,8184.39,7918.28,4909.27,338473.0,12.0,BTC
2019-10-18,8058.06,8003.82,8120.12,7937.85,6816.64,338473.0,12.0,BTC
2019-10-19,7970.24,8058.06,8121.05,7820.07,6583.72,327227.33,12.0,BTC
2019-10-20,7943.35,7956.89,8095.9,7882.65,6350.8,315981.67,12.0,BTC
2019-10-21,8200.32,7943.35,8306.0,7884.52,6117.88,304736.0,12.0,BTC
2019-10-22,8200.25,8233.8,8346.56,8152.24,5797.49,341464.0,12.0,BTC
2019-10-23,8073.41,8200.24,8309.67,8054.95,16883.87,341464.0,12.0,BTC
2019-10-24,7420.42,8027.29,8054.99,7307.39,7846.3,341464.0,12.0,BTC
2019-10-25,7460.62,7420.41,7503.6,7347.63,23523.09,328598.0,12.0,BTC
2019-10-26,8591.22,7421.57,8762.68,7393.26,21082.9,322269.0,12.0,BTC
2019-10-27,9171.31,8591.24,10332.41,8591.23,18642.72,315940.0,12.0,BTC
2019-10-28,9578.37,9259.52,9813.44,9103.74,16202.53,309611.0,12.0,BTC
2019-10-29,9458.22,9578.36,9930.97,9272.66,11914.92,309611.0,12.0,BTC
2019-10-30,9455.72,9228.07,9551.78,9125.78,9482.25,309611.0,12.0,BTC
2019-10-31,9226.0,9455.73,9468.96,9004.13,7983.57,293779.0,12.0,BTC
2019-11-01,9131.41,9226.0,9425.45,8954.9,7594.02,293779.0,11.0,BTC
2019-11-02,9197.63,9131.42,9291.12,9047.18,7657.55,293975.0,11.0,BTC
2019-11-03,9290.9,9230.48,9377.08,9197.83,7721.08,294171.0,11.0,BTC
2019-11-04,9202.42,9290.9,9362.63,9074.38,7784.61,294367.0,11.0,BTC
2019-11-05,9369.63,9203.83,9526.17,9125.86,7370.45,294367.0,11.0,BTC
2019-11-06,9326.6,9404.38,9466.07,9173.04,6804.27,314698.0,11.0,BTC
2019-11-07,9335.75,9326.59,9439.22,9254.73,5750.11,314698.0,11.0,BTC
2019-11-08,9226.49,9331.22,9364.59,9088.11,11993.34,314698.0,11.0,BTC
2019-11-09,8794.36,9205.62,9247.61,8666.39,10189.96,311853.0,11.0,BTC
2019-11-10,8798.04,8794.36,8881.91,8719.96,8386.59,309008.0,11.0,BTC
2019-11-11,9081.19,8798.04,9123.34,8742.74,6583.21,306163.0,11.0,BTC
2019-11-12,8711.53,9081.18,9096.03,8613.89,5998.48,301382.0,11.0,BTC
2019-11-13,8760.89,8711.54,8856.38,8564.94,4486.28,301382.0,11.0,BTC
2019-11-14,8749.52,8760.89,8837.92,8703.64,5518.64,301382.0,11.0,BTC
