Date,BTC_Close,BTC_Open,BTC_High,BTC_Low,BTC_Volume,BTC_transactions,BTC_interesst,gold_Open,gold_Close,gold_High,gold_Low,gold_Volume,gold_Chg%,oil_Open,oil_Close,oil_High,oil_Low,oil_Volume,VIX_Open,VIX_Close,VIX_High,VIX_Low,SP500_Close index
2015/2/25,238.15225,238.93183,239.36141,235.74258,4165.15,105125,3,1296,1278,1296,1296,20,0.0022,49.16,50.990002,51.279999,48.43,429524,13.64,13.84,14.06,12.86,2113.86
2015/2/26,235.67716,238.15225,238.56583,233.85925,6798.2,105125,3,1306.1,1288.1,1306.1,1306.1,560,0.0078,51,48.169998,51.220001,47.799999,459584,13.55,13.91,14.57,13.55,2110.74
2015/2/27,251.28908,235.67716,251.28908,234.44633,20540.96,101474,3,1309.4,1291.4,1309.4,1309.4,200,0.0025,48.970001,49.759998,49.939999,48.459999,399494,14.07,13.34,14.17,13.29,2104.5
2015/3/2,258.8485,251.9314,260.63639,244.9732,10027.14,104937,3,1305.8,1287.8,1305.8,1305.8,120,-0.0027,49.450001,49.59,51.040001,48.709999,427177,13.9,13.04,13.9,12.87,2117.39
2015/3/3,270.7625,258.8485,272.46819,257.5751,19087.01,104937,3,1304.2,1286.2,1304.2,1304.2,50,-0.0012,49.799999,50.52,50.830002,49.450001,370597,13.35,13.86,14.69,13.25,2107.78
2015/3/4,278.1172,270.7625,286.282,267.03699,15023.6,104937,3,1300.6,1282.6,1300.6,1300.6,30,-0.0028,50.610001,51.529999,51.990002,49.599998,463989,14.31,14.23,15.33,14.13,2098.53
2015/3/5,269.2606,278.1172,283.3832,266.469,11641.75,101115,3,1296.1,1278.1,1296.1,1296.1,30,-0.0035,51.619999,50.759998,52.400002,50.610001,370953,14.01,14.04,14.58,13.88,2101.04
2015/3/6,274.8977,269.2606,280.3962,263.627,9963.67,101115,3,1265.6,1247.6,1265.6,1265.6,170,-0.0235,50.889999,49.610001,51.220001,48.880001,406840,14.61,15.2,15.83,14.18,2071.26
2015/3/9,277.98519,276.72789,278.5315,271.9756,13596.15,87527,3,1268,1250,1268,1268,50,0.0019,49.599998,50,50.790001,49.25,409877,15.72,15.06,15.76,14.71,2079.43
2015/3/10,294.1886,277.98519,296.4732,276.89909,16279.83,87527,3,1258.1,1240.1,1258.1,1258.1,90,-0.0078,50.080002,48.290001,50.360001,48.200001,395761,16.47,16.69,16.91,16.03,2044.16
2015/3/11,289.7149,294.1886,300.34,288.5597,9836.17,100765,3,1248.4,1230.4,1248.4,1248.4,70,-0.0077,48.77,48.169998,49.049999,47.330002,404590,16.44,16.87,17.19,16.29,2040.24
2015/3/12,292.8678,289.7149,296.744,288.8829,9501.1,100765,3,1249,1231,1249,1249,60,0.0005,48.439999,47.049999,48.759998,46.860001,358381,16.45,15.42,16.45,15.3,2065.95
2015/3/13,293.224,292.8678,296.73899,291.8317,11720.92,100765,3,1248.9,1230.9,1248.9,1248.9,40,-0.0001,46.93,44.84,47.279999,44.75,395722,15.47,16,16.74,15.32,2053.4
2015/3/16,290.61579,283.0809,291.1669,282.4696,8819.7,89511,3,1249.3,1231.3,1249.3,1249.3,60,0.0003,44.810001,43.880001,45,42.849998,367600,15.78,15.61,15.89,15.36,2081.19
2015/3/17,290.542,290.61579,293.9259,288.934,7724.07,99561,3,1244.5,1226.5,1244.5,1244.5,70,-0.0038,43.84,43.459999,44.200001,42.41,346310,16.31,15.66,16.37,15.66,2074.28
2015/3/18,283.7507,290.542,291.754,282.6035,18277.12,99561,3,1247.5,1229.5,1247.5,1247.5,110,0.0024,42.509998,44.66,45.34,42.029999,220638,14.6,13.97,16.29,13.38,2099.5
2015/3/19,252.44789,283.7507,284.4759,246.7832,16096.79,99561,3,1259.5,1241.5,1259.5,1259.5,40,0.0096,44.599998,43.959999,44.709999,42.75,106907,14.68,14.07,14.97,13.84,2089.27
2015/3/20,263.4741,252.44789,264.23519,250.6699,7552.27,103532,3,1274.7,1256.7,1274.7,1274.7,50,0.0121,43.990002,45.720001,46.529999,43.310001,379180,13.52,13.02,13.53,12.54,2108.1
2015/3/23,267.5549,259.3943,269.9758,259.328,13043.94,106019,3,1277.5,1259.5,1277.5,1277.5,10,0.0022,46.41,47.450001,47.610001,45.330002,292417,13.52,13.41,13.53,12.89,2104.42
2015/3/24,265.273,267.5549,270.0403,260.6465,16427.45,106019,3,1281.2,1263.2,1281.2,1281.2,410,0.0029,47.459999,47.509998,48.560001,46.669998,309553,13.36,13.62,13.68,12.59,2091.5
2015/3/25,246.6733,265.273,265.7907,242.8803,12393.11,106019,3,1287.3,1269.3,1287.3,1287.3,10,0.0048,47.720001,49.209999,49.459999,47,398795,13.26,15.44,15.55,13.2,2061.05
2015/3/26,245.6489,246.6733,249.2025,236.0453,10837.76,101181,3,1297,1279,1297,1297,70,0.0075,49.02,51.43,52.48,48.73,515277,16.64,15.8,17.19,15.23,2056.15
2015/3/27,246.5497,245.6489,254.4384,244.3759,8364.84,101181,3,1291.9,1273.9,1291.9,1291.9,0,-0.0039,51.009998,48.869999,51.380001,48.209999,384092,15.73,15.07,15.83,14.19,2061.02
2015/3/30,245.1133,246.728,247.6292,236.4428,10852.73,90516,3,1276.4,1258.4,1276.4,1276.4,37990,-0.012,48.57,48.68,49.16,47.610001,355866,14.76,14.51,14.76,14.08,2086.24
2015/3/31,247.2639,245.1133,248.5962,242.278,8179.65,90516,3,1272.2,1254.2,1272.2,1272.2,3410,-0.0033,48.73,47.599998,48.73,47.279999,365748,14.97,15.29,15.74,14.33,2067.89
2015/4/1,243.3028,247.2639,247.8894,241.1402,9529.31,119343,2,1294.2,1276.2,1294.2,1294.2,1630,0.0173,47.549999,50.09,50.450001,47.049999,451104,15.32,15.11,16.66,15.08,2059.69
2015/4/2,246.96,243.3028,247.9642,240.1261,9077.69,119343,2,1288.2,1270.2,1288.2,1288.2,1680,-0.0046,49.59,49.139999,50.27,48.110001,453394,15.3,14.67,15.51,14.27,2066.96
2015/4/6,260.3589,252.0256,261.1468,251.12063,7405.23,89651,2,1305.4,1287.4,1305.4,1305.4,340,0.0134,49.470001,52.139999,52.240002,49.470001,325282,15.75,14.74,15.76,14.04,2080.62
2015/4/7,252.0909,260.3589,260.404,251.08688,7307.56,108714,2,1298.4,1280.4,1298.4,1298.4,410,-0.0054,51.950001,53.98,54.130001,51.169998,548870,14.57,14.78,14.81,14.01,2076.33
2015/4/8,252.8629,252.0909,255.2263,251.73675,7572.99,108714,2,1291.1,1273.1,1291.1,1291.1,240,-0.0056,53.18,50.419998,53.23,50.369999,552627,14.59,13.98,14.77,13.75,2081.9
2015/4/9,244.0449,252.8629,253.0569,242.592,7620.34,108714,2,1281.6,1263.6,1281.6,1281.6,520,-0.0074,51,50.790001,52.07,50.509998,449531,14.14,13.09,14.59,13.09,2091.18
2015/4/10,240.9478,244.0449,244.9784,237.9013,11515.72,112826,2,1293.3,1275.3,1293.3,1293.3,200,0.0091,50.73,51.639999,51.93,50.080002,395135,13.2,12.58,13.26,12.51,2102.06
2015/4/13,235.522,236.5542,236.7432,232.6473,0,115407,2,1287.8,1269.8,1287.8,1287.8,420,-0.0043,51.810001,51.91,53.099998,51.470001,375534,13.17,13.94,14.31,12.71,2092.43
2015/4/14,222.6009,235.522,236.7879,220.5774,6154.67,115407,2,1278.1,1260.1,1278.1,1278.1,550,-0.0075,52.049999,53.290001,53.790001,51.830002,431026,14.34,13.67,14.74,13.64,2095.84
2015/4/15,220.9126,222.6009,222.6009,215.4597,8680.74,115407,2,1286.5,1268.5,1286.5,1286.5,200,0.0066,53.549999,56.389999,56.689999,53.389999,508904,13.58,12.84,13.58,12.83,2106.63
2015/4/16,226.0171,220.9126,226.5496,218.55975,8410.1,99046,2,1283,1265,1283,1283,200,-0.0027,55.919998,56.709999,57.419998,55.07,413134,13.27,12.6,13.35,12.5,2104.99
2015/4/17,227.9255,226.0171,229.2841,224.729,7332,99046,2,1288.1,1270.1,1288.1,1288.1,20,0.004,56.560001,55.740002,56.880001,55.310001,230623,13.97,13.89,15.02,13.73,2081.18
2015/4/20,223.9214,223.4062,226.1347,221.126,7263.87,91134,2,1279.3,1261.3,1279.3,1279.3,70,-0.0068,56.16,56.380001,57.169998,54.849998,112382,13.67,13.3,13.67,12.83,2100.4
2015/4/21,224.9815,223.9214,226.2222,221.91625,9587.36,91134,2,1289.1,1271.1,1289.1,1289.1,30,0.0077,56.41,55.259998,56.91,55.009998,354244,12.75,13.25,13.51,12.66,2097.29
2015/4/22,235.50369,224.9815,236.685,223.70388,7535.02,111878,2,1274.7,1256.7,1274.7,1274.7,90,-0.0112,56.34,56.16,57.189999,55.73,329631,12.97,12.71,13.8,12.57,2107.96
2015/4/23,234.15749,235.50369,238.16109,232.4405,6497.28,111878,2,1282,1264,1282,1282,330,0.0057,56.279999,57.740002,58.41,55.759998,415569,12.96,12.48,12.96,12.12,2112.93
2015/4/24,233.40079,234.15749,236.3318,231.8257,5241.44,111878,2,1260.4,1242.4,1260.4,1260.4,50,-0.0168,57.529999,57.150002,57.950001,56.5,328322,12.21,12.29,13.02,12.16,2117.69
2015/4/27,219.19029,219.94549,220.2149,214.2754,11863.95,98465,2,1289.2,1271.2,1289.2,1289.2,190,0.0228,57.299999,56.990002,57.889999,56.52,250558,12.34,13.12,13.4,12.33,2108.92
2015/4/28,227.3867,219.19029,232.3386,217.4964,6931.74,113193,2,1301.4,1283.4,1301.4,1301.4,10,0.0095,56.650002,57.060001,57.830002,56.07,281864,13.26,12.41,14.23,12.41,2114.76
2015/4/29,225.3545,227.3867,227.3867,222.8689,6662.8,113193,2,1300,1282,1300,1300,110,-0.0011,56.93,58.580002,59.330002,56.540001,411097,13.44,13.39,14.34,12.61,2106.85
2015/4/30,225.9976,225.3545,226.919,223.2127,11339.46,113193,2,1273,1255,1273,1273,140,-0.0208,58.549999,59.630001,59.849998,58.380001,340322,13.89,14.55,15.29,12.49,2085.51
2015/5/1,236.6827,225.9976,239.6384,225.9976,9697.4,99560,2,1266.1,1248.1,1266.1,1266.1,20,-0.0054,59.790001,59.150002,59.900002,58.32,244753,13.98,12.7,13.98,12.68,2108.29
2015/5/4,240.3646,236.2378,243.6192,236.176,8777.83,104000,2,1279,1261,1279,1279,40,0.0102,59.299999,58.93,59.73,58.450001,215046,13.12,12.85,13.18,12.1,2114.49
2015/5/5,235.6033,240.3646,242.8279,235.5146,8957.98,104000,2,1288.2,1270.2,1288.2,1288.2,50,0.0072,58.950001,60.400002,61.099998,58.630001,389743,13.21,14.31,14.41,12.97,2089.46
2015/5/6,235.6017,235.6033,236.87849,231.9009,7817.31,104000,2,1286.7,1268.7,1286.7,1286.7,10,-0.0012,60.720001,60.93,62.580002,60.540001,423583,13.93,15.15,16.36,13.89,2080.15
2015/5/7,230.4207,235.6017,236.1943,228.903,8772.45,111125,2,1278.5,1260.5,1278.5,1278.5,40,-0.0064,60.689999,58.939999,61.310001,58.490002,437022,15.48,15.13,15.97,14.81,2088
2015/5/8,237.059,230.4207,239.9257,228.92579,8466.61,111125,2,1282.5,1264.5,1282.5,1282.5,50,0.0031,59.02,59.389999,59.900002,58.139999,434575,13.36,12.86,13.42,12.7,2116.1
2015/5/11,239.4036,241.516,244.2782,237.76,6124.37,89409,2,1277.3,1259.3,1277.3,1277.3,30,-0.0041,59.43,59.25,59.849998,58.75,332694,13.35,13.85,13.85,13,2105.33
2015/5/12,240.00079,239.4036,244.06689,238.778,6291.95,89409,2,1287,1269,1287,1287,10,0.0076,59.27,60.75,61.360001,59.119999,397345,14.73,13.86,15.13,13.73,2099.12
2015/5/13,241.3529,240.00079,242.2739,239.5551,10026.48,108858,2,1312.2,1294.2,1312.2,1312.2,30,0.0196,61.23,60.5,61.849998,60.02,426835,13.63,13.76,14.04,13.06,2098.48
2015/5/14,235.5478,241.3529,243.5782,234.1023,9610.34,108858,2,1319,1301,1319,1319,40,0.0052,60.099998,59.880001,60.84,59.360001,361432,13.14,12.74,13.29,12.72,2121.1
2015/5/15,237.5737,235.5478,238.3988,233.2737,9062.66,108858,2,1318.9,1300.9,1318.9,1318.9,10,-0.0001,59.669998,59.689999,59.970001,58.419998,222089,12.46,12.38,13.09,12.35,2122.73
2015/5/18,236.2319,236.339,237.56239,235.4227,7083.69,90686,2,1321.2,1303.2,1321.2,1321.2,10,0.0017,59.849998,59.43,60.880001,59.060001,144389,13.08,12.73,13.22,12.55,2129.2
2015/5/19,233.3119,236.2319,236.6813,231.721,6946.41,107346,2,1317.5,1283.4,1318.2,1317.5,0,-0.015,59.540001,57.259998,59.630001,57.09,336779,12.95,12.85,13.13,12.55,2127.83
2015/5/20,232.7193,233.3119,234.003,231.74769,7040.85,107346,2,1303.5,1285.5,1303.5,1303.5,10,0.0016,58.32,58.98,59.040001,58.099998,287129,12.9,12.88,13.27,12.62,2125.85
2015/5/21,234.204,232.7193,234.89,231.7217,6111.71,107346,2,1298.1,1280.1,1298.1,1296.5,40,-0.0041,58.810001,60.720001,60.939999,58.689999,329765,13.03,12.11,13.09,12.09,2130.82
2015/5/22,235.86329,234.204,236.4532,233.98229,7718.5,102770,2,1299.7,1281.7,1299.7,1292,0,0.0012,60.66,59.720001,60.799999,59.349998,230307,12.37,12.13,12.37,11.82,2126.06
2015/5/26,237.6588,240.9415,241.5843,236.6709,5950.51,106086,2,1288.9,1264.2,1288.9,1280,0,0.062,60.049999,58.029999,60.25,57.709999,330128,13.45,14.06,14.63,13.34,2104.2
2015/5/27,237.1844,237.6588,238.7259,235.69699,6631.62,106086,2,1278.6,1262.6,1278.6,1279,30,-0.0028,58.32,57.509998,58.950001,57.360001,314917,14.16,13.27,14.41,13.05,2123.48
2015/5/28,237.6708,237.1844,238.7449,236.4294,6001.17,110980,2,1280.5,1264.5,1280.5,1278,52710,0.0015,57.630001,57.68,58.07,56.509998,340682,13.49,13.31,13.99,13.31,2120.79
2015/5/29,237.2277,237.6708,237.896,236.5359,6340.64,110980,2,1280.7,1264.7,1280.7,1276.5,4750,0.0002,57.970001,60.299999,60.700001,57.720001,452222,13.59,13.84,14.43,13.4,2107.39
2015/6/1,230.8331,233.3328,233.3848,229.1247,10155.63,98784,2,1280.4,1264.4,1280.4,1280.4,1240,-0.0002,60.290001,60.200001,60.639999,59.330002,292189,13.92,13.97,14.86,13.47,2111.73
2015/6/2,223.415,230.8331,231.78,221.707,8919.25,98784,2,1287.8,1271.8,1287.8,1287.8,1000,0.0058,60.18,61.259998,61.580002,60.09,344508,14.72,14.24,15.05,13.59,2109.6
2015/6/3,226.6168,223.415,227.0337,222.851,6835.7,127600,2,1279.9,1263.9,1279.9,1279.9,0,-0.0061,61.02,59.639999,61.43,59.34,371298,13.73,13.66,14.2,13.4,2114.07
2015/6/4,225.444,226.6168,227.3892,223.8011,6027.74,127600,2,1270.1,1254.1,1270.1,1268.5,450,-0.0077,59.57,58,59.939999,57.830002,363345,14.57,14.71,15.49,13.99,2095.84
2015/6/5,223.9665,225.444,226.4761,223.8567,6580.07,127600,2,1264,1250.6,1266.8,1263,10,-0.0028,57.990002,59.130001,59.23,56.830002,461016,15.01,14.21,15.65,14.21,2092.83
2015/6/8,223.69459,225.8403,226.3259,222.81329,6883.72,92696,2,1272,1256,1272,1272,170,0.0043,58.959999,58.139999,59.130001,57.860001,339845,14.84,15.29,15.5,14.67,2079.28
2015/6/9,228.1884,223.69459,229.769,223.69459,6386.51,121638,2,1276.8,1260.8,1276.8,1276.8,140,0.0038,58.310001,60.139999,60.68,58.23,405486,15.18,14.47,15.74,14.47,2080.15
2015/6/10,229.2025,228.1884,231.1578,227.9487,5957.23,121638,2,1288.6,1272.6,1288.6,1288.6,300,0.0092,60.580002,61.43,61.82,60.450001,459765,14.24,13.22,14.37,12.96,2105.2
2015/6/11,229.9599,229.2025,230.1489,227.9753,5631.46,121638,2,1282.6,1266.6,1282.6,1282.6,70,-0.0047,61.139999,60.77,61.529999,60.209999,352421,13.04,12.85,13.22,12.56,2108.86
2015/6/12,229.9082,229.9599,230.3864,229.3223,5860.99,126945,2,1281,1265,1281,1281,140,-0.0012,60.549999,59.959999,60.630001,59.73,246898,13.31,13.78,14.02,13.3,2094.11
2015/6/15,234.7473,233.1445,235.5255,232.9418,5868.17,129389,2,1285.8,1269.8,1285.8,1285.8,100,0.0037,59.900002,59.52,59.98,58.73,275187,15.48,15.39,15.57,14.91,2084.43
2015/6/16,237.39899,234.7473,238.5994,234.4622,10379.93,129389,2,1279.4,1263.4,1279.4,1279.4,30,-0.005,59.599998,59.970001,60.369999,59.419998,233935,15.62,14.81,15.62,14.81,2096.29
2015/6/17,248.7435,237.39899,254.09699,237.1618,10011.16,129389,2,1276.9,1260.9,1276.9,1276.9,170,-0.002,60.029999,59.919998,61.380001,58.849998,396155,14.66,14.5,15.49,14.07,2100.44
2015/6/18,247.2359,248.7435,257.8739,246.3936,9547.55,124929,2,1300.8,1284.8,1300.8,1300.8,130,0.0187,59.779999,60.450001,60.889999,59.25,181875,14.03,13.19,14.03,12.54,2121.24
2015/6/19,249.0733,247.2359,251.6709,243.46999,29810.11,124929,2,1299.4,1283.4,1299.4,1296,140,-0.0011,60.5,59.610001,60.560001,58.880001,116656,13.35,13.96,14,12.96,2109.99
2015/6/22,244.9588,244.15625,245.98075,241.5699,5446.03,96654,2,1282.1,1266.1,1282.1,1282.1,30,-0.0133,59.439999,59.68,60.299999,58.93,255306,13.42,12.74,13.46,12.43,2122.85
2015/6/23,247.1273,244.9588,248.2147,243.516,5335.17,96654,2,1274.8,1258.8,1274.8,1274.8,60,-0.0057,60.209999,61.009998,61.490002,59.549999,336224,12.5,12.11,12.68,11.93,2124.2
2015/6/24,243.371,247.1273,247.1273,242.8303,5316.52,113093,2,1271,1255,1271,1271,260,-0.003,61.139999,60.27,61.57,59.799999,312985,12.57,13.26,13.33,12.01,2108.58
2015/6/25,240.9204,243.371,243.9954,239.9257,5700.06,113093,2,1270.3,1254.3,1270.3,1270.3,100,-0.0006,60.220001,59.700001,60.459999,59.43,222341,12.96,14.01,14.16,12.92,2102.31
2015/6/26,242.31912,240.9204,243.6244,240.80059,6548.17,113093,2,1273.1,1257.1,1273.1,1270,30,0.0022,59.66,59.630001,59.959999,58.759998,231957,14.13,14.02,14.91,13.64,2101.49
2015/6/29,249.42725,250.382,250.382,246.6685,10217.24,106004,2,1278,1262,1278,1278,170,0.0038,58.84,58.330002,59.27,58.040001,286035,16.7,18.85,19.5,15.82,2057.64
2015/6/30,258.38549,249.42725,259.242,248.41637,11626.26,155869,2,1270.8,1254.8,1270.8,1270.8,220,-0.0056,58.27,59.470001,59.689999,57.939999,282475,17.6,18.23,19.8,17.49,2063.11
2015/7/1,261.71749,258.38549,268.22612,258.28612,8150.38,155869,3,1268.5,1252.5,1268.5,1268,0,-0.0018,58.98,56.959999,58.98,56.68,373405,16.63,16.09,17.26,15.65,2077.42
2015/7/2,259.62937,261.71749,261.84387,254.73962,6288.44,155869,3,1261.5,1245.5,1261.5,1261.5,320,-0.0055,56.869999,56.93,57.950001,56.5,297050,15.43,16.79,17.48,15.39,2076.78
2015/7/6,267.60762,261.42899,273.81987,257.67137,9928.97,174070,3,1270.6,1254.6,1270.6,1270.6,630,0.088,54.900002,52.529999,55.34,52.41,540608,18.65,17.01,18.95,16.57,2068.76
2015/7/7,270.07587,267.60762,276.27062,267.562,7114.39,174070,3,1249.5,1233.5,1249.5,1249.5,470,-0.0166,52.75,52.330002,53.43,50.580002,527267,17.22,16.09,19.2,15.93,2081.34
2015/7/8,264.356,270.07587,270.17874,263.10912,7744.93,174070,3,1258.6,1242.6,1258.6,1258.6,70,0.0073,52.91,51.650002,52.959999,50.91,434752,17.38,19.66,19.76,16.94,2046.68
2015/7/9,267.943,264.356,272.38087,263.564,6928.7,191163,3,1255.1,1239.1,1255.1,1255.1,70,-0.0028,51.830002,52.779999,53.540001,51.48,382334,17.46,19.97,20.05,17.2,2051.31
2015/7/10,269.24925,267.943,271.97912,267.06775,15760,191163,3,1256.6,1240.6,1256.6,1256.6,0,0.0012,52.48,52.740002,53.889999,51.959999,349075,17.45,16.83,18.17,16.6,2076.62
2015/7/13,304.9905,301.03837,313.77387,296.45549,13000.28,208685,3,1255,1155.2,1255,1255,10,-0.0013,52.150002,52.200001,53.169998,51.259998,359477,15.29,13.9,15.36,13.82,2099.6
2015/7/14,290.93137,304.9905,305.38975,277.716,7147.48,208685,3,1252.4,1236.4,1252.4,1252.4,40,-0.0021,52,53.040001,53.43,50.880001,422756,13.91,13.37,13.95,12.9,2108.95
2015/7/15,288.48787,290.93137,295.87587,285.34275,7261.97,115570,3,1246.3,1230.3,1246.3,1246.3,20,-0.0049,53.400002,51.41,53.5,51.209999,334563,13.35,13.23,13.97,12.81,2107.4
2015/7/16,287.55762,288.48787,292.32812,282.4525,8771.75,115570,3,1243.2,1227.2,1243.2,1243.2,10,-0.0025,51.619999,50.91,52.169998,50.84,319167,12.59,12.11,12.61,11.87,2124.29
2015/7/17,276.97924,287.55762,288.20425,274.43,6840.84,115570,3,1230.7,1214.7,1230.7,1230.7,120,-0.0101,50.91,50.889999,51.23,50.139999,203485,11.77,11.95,12.22,11.77,2126.64
2015/7/20,274.28387,275.30687,275.742,271.63375,5328.9,130695,3,1205.5,1189.5,1205.5,1205.5,190,-0.0205,50.759998,50.150002,51.259998,49.849998,102597,12.25,12.25,12.37,11.71,2128.28
2015/7/21,279.45925,274.28387,279.77188,273.84275,5033.72,133785,3,1199.5,1183.5,1199.5,1199.5,120,-0.005,49.950001,50.360001,51.02,49.77,254321,12.42,12.22,12.79,12.21,2119.21
2015/7/22,274.87242,279.45925,280.47463,273.8729,4611.39,133785,3,1187.6,1171.6,1187.6,1187.6,50,-0.0099,50.709999,49.189999,50.709999,49.040001,347986,12.77,12.12,12.83,12.05,2114.15
2015/7/23,276.2095,274.87242,277.4875,274.2714,5347.51,133785,3,1190.1,1174.1,1190.1,1190.1,60,0.0021,49.23,48.450001,49.630001,48.209999,316060,12.06,12.64,13.08,11.73,2102.15
2015/7/24,276.24491,276.2095,276.94,275.09091,7203.81,109918,3,1180,1164,1180,1180,50,-0.0085,48.790001,48.139999,49.029999,47.720001,278233,12.87,13.74,14.73,12.86,2079.65
2015/7/27,291.20091,287.83983,292.72608,287.22741,6418.82,115226,3,1190.6,1174.6,1190.6,1190.6,20,0.009,48,47.389999,48.200001,46.91,273614,15.6,15.6,16.27,15.03,2067.64
2015/7/28,293.15058,291.20091,296.14516,285.92725,5707.1,115226,3,1190.6,1174.6,1190.6,1190.6,30,0,47.02,47.98,48.439999,46.68,338107,14.87,13.44,15.62,13.32,2093.25
2015/7/29,292.99425,293.15058,295.37741,292.12583,5211.42,115226,3,1187.5,1171.5,1187.5,1187.5,10,-0.0026,47.810001,48.790001,49.52,47.389999,366893,13.57,12.5,13.59,11.85,2108.57
2015/7/30,288.61658,292.99425,292.99425,287.44183,5218.19,123577,3,1183.4,1167.4,1183.4,1183.4,49300,-0.0035,48.830002,48.52,49.360001,48.34,247662,12.72,12.13,13.42,12.09,2108.63
2015/7/31,286.74491,288.61658,289.71741,285.51133,5615.32,123577,3,1183.1,1167.1,1183.1,1183.1,5700,-0.0003,48.470001,47.119999,48.619999,46.700001,334474,12.03,12.12,12.63,11.82,2103.84
2015/8/3,279.48591,278.68258,282.12791,276.68783,4624.02,103600,3,1176.8,1160.8,1176.8,1176.8,2420,-0.0053,46.860001,45.169998,46.939999,45.080002,371085,12.85,12.56,13.55,12.32,2098.04
2015/8/4,283.49091,279.48591,284.788,279.47175,5556.91,103600,3,1178.7,1162.7,1178.7,1178.7,1140,0.0016,45.349998,45.740002,46.23,45.290001,285786,12.66,13,13.22,12.29,2093.32
2015/8/5,284.24366,283.49091,285.17558,280.89866,5847.36,133758,3,1177.1,1161.1,1177.1,1177.1,1210,-0.0014,45.959999,45.150002,46.700001,44.830002,367326,12.02,12.51,12.72,10.88,2099.84
2015/8/6,280.9375,284.24366,284.35416,280.08975,5000.88,133758,3,1181.6,1165.6,1181.6,1181.6,270,0.0038,45.16,44.66,45.27,44.200001,360977,12.2,13.77,14.25,12.16,2083.56
2015/8/7,275.92866,280.9375,281.08916,275.92866,5192.8,133758,3,1185.8,1169.8,1185.8,1185.8,610,0.0036,44.82,43.869999,45.16,43.700001,400070,13.57,13.39,14.58,13.29,2077.57
2015/8/10,265.0825,261.75225,266.79691,260.55483,5324.47,101512,3,1195.8,1179.8,1195.8,1195.8,900,0.0084,43.580002,44.959999,45.009998,43.349998,491433,12.73,12.23,12.78,12.18,2104.18
2015/8/11,264.87516,265.0825,266.348,261.95933,5878.03,114741,3,1197.7,1181.7,1197.7,1197.7,0,0.0016,44.810001,43.080002,45.34,42.689999,538005,13.24,13.71,14.33,13.02,2084.07
2015/8/12,270.22325,264.87516,271.20391,264.17225,6217.22,114741,3,1213,1197,1213,1213,800,0.0128,43.27,43.299999,43.869999,42.799999,492271,15.19,13.61,16.28,13.45,2086.05
2015/8/13,264.14299,270.22325,270.24325,264.14299,5434.23,114741,3,1205.1,1189.1,1205.1,1205.1,440,-0.0065,43.34,42.23,43.720001,41.91,420146,13.87,13.49,14.33,13.06,2083.39
2015/8/14,262.01758,264.14299,265.29758,261.13383,6897.74,111255,3,1202.3,1186.3,1202.3,1202.3,910,-0.0023,42.23,42.5,42.959999,41.349998,317211,13.69,12.83,13.87,12.8,2091.54
2015/8/17,258.0065,261.20058,261.20058,255.74041,6761.14,115049,3,1207.9,1191.9,1207.9,1207.9,10,0.0047,42.18,41.869999,42.689999,41.639999,314275,14.32,13.02,14.52,13.01,2102.44
2015/8/18,256.44841,258.0065,259.63791,255.34966,8204.81,115049,3,1206.3,1190.3,1206.3,1206.3,480,-0.0013,41.880001,42.619999,42.900002,41.43,200185,13.41,13.79,13.94,13.17,2096.92
2015/8/19,230.38424,256.44841,256.49283,214.03104,16696.31,115049,3,1217.1,1201.1,1217.1,1217.1,350,0.009,42.41,40.799999,42.68,40.400002,107578,14.84,15.25,15.96,13.73,2079.61
2015/8/20,232.06483,230.38424,236.11891,220.75441,8940,118230,3,1242.2,1226.2,1242.2,1242.2,410,0.0206,40.580002,41.139999,41.48,40.209999,380433,16.55,19.14,19.24,16.13,2035.73
2015/8/21,234.56375,232.06483,236.62541,229.81658,7878.14,118230,3,1246.8,1230.8,1246.8,1246.8,260,0.0037,41.029999,40.450001,41.400002,39.860001,377181,22.55,28.03,28.38,20.8,1970.89
2015/8/24,227.23233,231.21275,231.79075,224.10816,16138.49,94529,3,1238.9,1222.9,1238.9,1238.9,300,-0.0063,40.299999,38.240002,40.470001,37.75,468366,28.03,40.74,53.29,28.03,1893.21
2015/8/25,203.18133,227.23233,227.23233,198.22833,20002.92,94529,3,1223.7,1207.7,1223.7,1223.7,220,-0.0123,38.18,39.310001,39.889999,38.16,375650,31.13,36.02,38.06,28.08,1867.61
2015/8/26,219.81583,203.18133,226.27733,202.13641,9739.46,122852,3,1209,1193,1209,1209,120,-0.012,39.689999,38.599998,39.860001,38.52,368722,31.13,30.32,35.62,28.67,1940.51
2015/8/27,224.53608,219.81583,230.39633,219.71124,7938.43,122852,3,1207.2,1191.2,1207.2,1207.2,130,-0.0015,38.959999,42.560001,42.860001,38.950001,533682,27.11,26.1,29.9,24.49,1987.66
2015/8/28,224.18875,224.53608,228.034,219.91025,9005.75,122852,3,1218.4,1202.4,1218.4,1218.4,280,0.0093,42.68,45.220001,45.900002,41.779999,666328,26.69,26.05,29.2,25.77,1988.87
2015/8/31,227.18083,230.58541,230.6365,225.32433,6705.52,107489,3,1216.9,1200.9,1216.9,1216.9,190,-0.0012,45,49.200001,49.330002,43.599998,757503,27.03,28.43,29.37,26.63,1972.18
